id_produto,nome_produto,categoria,marca
19050,Headset Basic,Eletrodomésticos,Lenovo
19060,Headset Pro,Eletrodomésticos,LG
19070,Smartphone Pro,Eletrônicos,Asus
19080,Teclado Plus,Games,Lenovo
19090,Webcam Ultra,Acessórios,Asus
19100,Smartphone Ultra,Informática,LG
19110,Webcam Ultra,Eletrodomésticos,Sony
19120,Smartphone Ultra,Acessórios,Samsung
19130,Cadeira Gamer Ultra,Móveis,Lenovo
19140,Teclado Basic,Eletrodomésticos,Apple
19150,Gabinete X,Eletrodomésticos,Sony
19160,Notebook Basic,Moveis,Apple
19170,Mouse Ultra,Móveis,HP
19180,Headset Gamer,Acessórios,Asus
19190,Teclado Basic,Moveis,Asus
19200,Headset V2,Eletrônicos,Apple
19210,Webcam Gamer,Eletrônicos,Apple
19220,Gabinete Plus,Eletrônicos,Samsung
19230,Cadeira Gamer X,Acessórios,Dell
19240,Mouse Pro,Acessórios,Logitech
19250,Cadeira Gamer Pro,Games,LG
19260,Mesa Digitalizadora V2,Games,Apple
19270,Teclado Basic,Móveis,Pichau
19280,Mouse V2,Eletrodomésticos,Logitech
19290,Notebook Pro,Eletrodomésticos,LG
19300,Notebook Ultra,Móveis,Pichau
19310,Headset Plus,Acessórios,LG
19320,Mesa Digitalizadora Ultra,Eletrodomésticos,Logitech
19330,Smartphone Ultra,Móveis,Pichau
19340,Webcam Ultra,Informática,Sony
19350,Mesa Digitalizadora Pro,Acessórios,Lenovo
19360,Mesa Digitalizadora Plus,Móveis,Pichau
19370,Smartphone Ultra,Eletrodomésticos,Asus
19380,Mesa Digitalizadora Gamer,Móveis,Logitech
19390,Gabinete Basic,acessórios,
19400,Mesa Digitalizadora Gamer,Acessórios,Samsung
19410,Webcam Basic,Informática,Asus
19420,Notebook Ultra,Eletrodomésticos,Lenovo
19430,Teclado Plus,Eletrônicos,Samsung
19440,Notebook Gamer,Eletrônicos,HP
19450,Webcam X,Eletrônicos,Apple
19460,Webcam X,Informática,LG
19470,Notebook Gamer,Informática,Lenovo
19480,Notebook V2,Informática,Sony
19490,Webcam X,Eletrônicos,Lenovo
19500,Gabinete Basic,Eletrônicos,Apple
19510,Headset Gamer,Eletrônicos,Sony
19520,Notebook Basic,Eletrodomésticos,Logitech
19530,Mouse Gamer,Acessórios,Apple
19540,Gabinete Gamer,Acessórios,Samsung
19550,Monitor Ultra,Móveis,Lenovo
19560,Gabinete Basic,Móveis,Pichau
19570,Mesa Digitalizadora V2,Informatica,Sony
19580,Gabinete Plus,Móveis,Dell
19590,Mesa Digitalizadora Pro,Acessórios,Dell
19600,Gabinete Basic,Eletrodomésticos,Samsung
19610,Cadeira Gamer V2,Eletrônicos,Samsung
19620,Smartphone Basic,Móveis,Asus
19630,Teclado X,Informática,Apple
19640,Webcam Pro,móveis,Samsung
19650,Mesa Digitalizadora Pro,Móveis,Apple
19660,Teclado V2,Eletrônicos,Sony
19670,Notebook Plus,Eletrodomésticos,Samsung
19680,Smartphone Plus,Eletrodomésticos,HP
19690,Teclado Pro,Games,Logitech
19700,Webcam Gamer,Eletrodomésticos,Asus
19710,Teclado Plus,Games,Dell
19720,Cadeira Gamer Pro,Eletrônicos,Dell
19730,Notebook Pro,Informática,Lenovo
19740,Headset X,Informática,Logitech
19750,Cadeira Gamer Pro,Móveis,Logitech
19760,Notebook Basic,Móveis,Lenovo
19770,Monitor V2,Acessórios,Logitech
19780,Mesa Digitalizadora Pro,Informática,HP
19790,Mesa Digitalizadora Plus,móveis,Asus
19800,Headset Gamer,Móveis,Logitech
19810,Notebook V2,Games,Logitech
19820,Headset X,Informática,Apple
19830,Cadeira Gamer Basic,Games,Pichau
19840,Smartphone V2,Móveis,LG
19850,Mouse Basic,Games,Sony
19860,Monitor Basic,Móveis,Apple
19870,Mouse Gamer,Acessórios,Asus
19880,Monitor X,Acessórios,Lenovo
19890,Webcam Gamer,Acessórios,Apple
19900,Notebook V2,Móveis,Logitech
19910,Mouse Plus,Informatica,Logitech
19920,Smartphone X,Acessórios,Asus
19930,Teclado X,Acessórios,HP
19940,Gabinete X,Eletrodomésticos,HP
19950,Notebook Gamer,Eletrodomésticos,Apple
19960,Cadeira Gamer V2,Games,Sony
19970,Headset Gamer,Móveis,Asus
19980,Monitor Pro,Eletrônicos,HP
19990,Teclado Basic,Informática,Asus
20000,Webcam X,Informática,Pichau
20010,Smartphone Pro,Eletrodomésticos,Logitech
20020,Notebook Gamer,Móveis,Samsung
20030,Mesa Digitalizadora Gamer,Informática,HP
20040,Notebook Pro,Games,Asus
20050,Headset Pro,Eletrodomésticos,Logitech
20060,Notebook Ultra,Informática,Logitech
20070,Monitor Plus,Eletrodomésticos,Apple
20080,Cadeira Gamer X,Eletrodomésticos,Pichau
20090,Notebook Plus,Acessórios,Sony
20100,Notebook Gamer,Eletrônicos,LG
20110,Mesa Digitalizadora V2,informática,
20120,Mouse Basic,Acessórios,Asus
20130,Teclado Ultra,Eletrônicos,Samsung
20140,Notebook Ultra,Games,Lenovo
20150,Monitor V2,Games,Dell
20160,Monitor Ultra,Acessórios,HP
20170,Smartphone Ultra,Móveis,Samsung
20180,Smartphone Plus,Informática,Dell
20190,Notebook Basic,Eletronicos,Apple
20200,Cadeira Gamer V2,Eletrodomésticos,LG
20210,Mouse V2,Games,LG
20220,Headset Basic,Eletrodomésticos,Apple
20230,Gabinete Plus,Eletrodomésticos,Dell
20240,Webcam Gamer,Eletrônicos,Apple
20250,Cadeira Gamer V2,Móveis,HP
20260,Mesa Digitalizadora X,Eletrodomésticos,Sony
20270,Gabinete Ultra,Eletrônicos,LG
20280,Mesa Digitalizadora Ultra,Acessórios,Pichau
20290,Headset Pro,Móveis,Logitech
20300,Webcam X,Eletrônicos,Logitech
20310,Cadeira Gamer Ultra,Games,Asus
20320,Mesa Digitalizadora Basic,eletrônicos,
20330,Cadeira Gamer Ultra,Eletronicos,Pichau
20340,Webcam Pro,Eletrodomésticos,Sony
20350,Gabinete Plus,Acessórios,HP
20360,Headset Pro,Eletrodomésticos,Dell
20370,Notebook Gamer,Games,Pichau
20380,Mouse Plus,Móveis,Pichau
20390,Monitor Ultra,Móveis,Asus
20400,Teclado Basic,Games,Sony
20410,Teclado Gamer,Móveis,Samsung
20420,Mesa Digitalizadora Ultra,Acessórios,Pichau
20430,Monitor Pro,Games,Logitech
20440,Headset Ultra,Eletrodomésticos,LG
20450,Mesa Digitalizadora Plus,Games,Dell
20460,Headset X,Móveis,Samsung
20470,Mesa Digitalizadora Pro,móveis,Samsung
20480,Monitor Basic,Acessórios,HP
20490,Monitor Pro,Eletrodomésticos,Samsung
20500,Mesa Digitalizadora Basic,Acessórios,Dell
20510,Notebook Gamer,eletrônicos,
20520,Headset Basic,Eletrodomésticos,Apple
20530,Monitor Plus,Eletrodomésticos,Sony
20540,Smartphone Basic,Games,Apple
20550,Smartphone Gamer,Eletronicos,Apple
20560,Mouse Gamer,Eletrodomésticos,Lenovo
20570,Monitor Plus,Móveis,Samsung
20580,Smartphone V2,Móveis,Lenovo
20590,Gabinete Basic,Eletrônicos,Dell
20600,Webcam Plus,Games,LG
20610,Webcam Ultra,Eletrônicos,Asus
20620,Mouse Pro,eletrodomésticos,
20630,Notebook X,Móveis,LG
20640,Teclado Basic,Eletrônicos,Apple
20650,Webcam Pro,Acessórios,Apple
20660,Notebook Pro,Acessórios,Dell
20670,Smartphone Basic,Acessórios,HP
20680,Monitor V2,Eletrodomésticos,Sony
20690,Teclado Ultra,Móveis,Lenovo
20700,Teclado Basic,Acessórios,Asus
20710,Teclado Ultra,Informática,Logitech
20720,Webcam Gamer,Eletrônicos,Sony
20730,Webcam Plus,Acessórios,Asus
20740,Headset V2,Móveis,Logitech
20750,Gabinete V2,Eletrodomésticos,Asus
20760,Smartphone Pro,Informática,Logitech
20770,Notebook Basic,eletrônicos,Logitech
20780,Mesa Digitalizadora Ultra,Eletrodomésticos,LG
20790,Notebook Ultra,Eletrodomésticos,Samsung
20800,Gabinete X,Eletrodomésticos,Samsung
20810,Mouse Pro,Informática,Lenovo
20820,Mouse Ultra,Móveis,HP
20830,Smartphone Gamer,Móveis,Asus
20840,Mesa Digitalizadora Basic,Eletrônicos,Lenovo
20850,Headset Ultra,Móveis,Logitech
20860,Smartphone X,Eletrodomésticos,Pichau
20870,Monitor Ultra,Informática,Samsung
20880,Mouse Ultra,Eletrodomésticos,Sony
20890,Teclado Basic,Eletrodomésticos,HP
20900,Mesa Digitalizadora Basic,Informática,Logitech
20910,Mesa Digitalizadora Pro,Móveis,Pichau
20920,Webcam V2,Informática,Asus
20930,Webcam Ultra,Informática,LG
20940,Smartphone Basic,Eletrônicos,Asus
20950,Headset Pro,Informática,Sony
20960,Teclado X,Games,Pichau
20970,Teclado Pro,games,
20980,Mouse Plus,Games,Asus
20990,Gabinete Ultra,Eletrônicos,Logitech
21000,Teclado Ultra,Móveis,Apple
21010,Webcam Ultra,Acessórios,Dell
21020,Notebook Pro,Eletrônicos,LG
21030,Mesa Digitalizadora Pro,Moveis,Apple
21040,Gabinete V2,Games,Sony
21050,Webcam Plus,Acessórios,Pichau
21060,Headset Pro,Móveis,Dell
21070,Mouse Plus,Games,Samsung
21080,Cadeira Gamer Pro,Móveis,Logitech
21090,Gabinete Ultra,Eletrodomésticos,Sony
21100,Headset Plus,Eletrônicos,Pichau
21110,Monitor Pro,informática,
21120,Teclado V2,Acessórios,Logitech
21130,Mouse Pro,Móveis,Apple
21140,Headset Basic,Informática,Pichau
21150,Gabinete Basic,Games,Pichau
21160,Mouse X,móveis,
21170,Gabinete Basic,Móveis,Sony
21180,Teclado X,Acessórios,Asus
21190,Cadeira Gamer V2,Informatica,Logitech
21200,Teclado Plus,Informática,HP
21210,Mouse X,Eletrodomésticos,Samsung
21220,Monitor Plus,Games,Dell
21230,Monitor V2,Acessorios,HP
21240,Gabinete Ultra,Acessórios,LG
21250,Gabinete V2,Games,LG
21260,Webcam Basic,Eletrodomésticos,LG
21270,Webcam Ultra,Eletrônicos,Asus
21280,Teclado X,Acessórios,Lenovo
21290,Notebook Pro,acessórios,
21300,Headset Ultra,Eletrônicos,Lenovo
21310,Headset Gamer,Móveis,Samsung
21320,Mesa Digitalizadora V2,Games,LG
21330,Webcam Plus,Acessórios,Apple
21340,Mouse Pro,Eletrodomésticos,Logitech
21350,Mouse Pro,Games,Sony
21360,Cadeira Gamer Pro,móveis,Sony
21370,Cadeira Gamer X,Informática,Lenovo
21380,Webcam Gamer,informática,
21390,Gabinete Plus,Games,HP
21400,Notebook V2,Games,Samsung
21410,Mesa Digitalizadora V2,Móveis,Apple
21420,Smartphone Gamer,Games,Lenovo
21430,Mouse Basic,Games,Samsung
21440,Teclado Plus,Eletrônicos,LG
21450,Mesa Digitalizadora Ultra,Games,Apple
21460,Mesa Digitalizadora Ultra,eletrodomésticos,HP
21470,Smartphone Gamer,Acessórios,Samsung
21480,Webcam Basic,Móveis,Dell
21490,Mouse Pro,Informática,Apple
21500,Monitor Plus,Acessórios,Dell
21510,Gabinete X,Eletrônicos,Apple
21520,Cadeira Gamer Gamer,Eletrônicos,Samsung
21530,Headset X,Eletrônicos,LG
21540,Mesa Digitalizadora V2,Informática,HP
21550,Monitor Ultra,Informática,Apple
21560,Cadeira Gamer Ultra,Acessórios,Dell
21570,Gabinete Ultra,Games,Pichau
21580,Gabinete Plus,Acessórios,Sony
21590,Monitor Basic,Eletrodomésticos,Lenovo
21600,Headset Gamer,Games,Dell
21610,Notebook Gamer,Informática,Sony
21620,Mesa Digitalizadora X,Eletrônicos,Apple
21630,Gabinete Plus,Informática,Samsung
21640,Mouse Basic,Móveis,Sony
21650,Notebook Gamer,acessórios,Logitech
21660,Mouse Ultra,Móveis,Sony
21670,Smartphone X,Eletrodomésticos,HP
21680,Teclado Basic,Móveis,Sony
21690,Monitor Plus,Eletrônicos,Lenovo
21700,Headset Plus,Informática,Lenovo
21710,Headset Ultra,Informática,LG
21720,Smartphone Plus,Eletrodomésticos,Logitech
21730,Mesa Digitalizadora Gamer,Informática,Pichau
21740,Gabinete Basic,Móveis,Asus
21750,Gabinete Gamer,Móveis,Asus
21760,Smartphone Pro,Móveis,HP
21770,Headset Basic,Acessórios,LG
21780,Notebook Pro,Móveis,HP
21790,Mouse Gamer,Acessórios,Logitech
21800,Gabinete Basic,Acessórios,Pichau
21810,Smartphone Plus,Eletrônicos,HP
21820,Cadeira Gamer Plus,Games,Logitech
21830,Gabinete X,Informática,Asus
21840,Monitor Pro,Eletrodomésticos,Sony
21850,Gabinete V2,Informática,Dell
21860,Webcam V2,Informatica,Samsung
21870,Gabinete Gamer,Móveis,Dell
21880,Cadeira Gamer Ultra,Eletrodomésticos,Sony
21890,Cadeira Gamer X,Informática,Logitech
21900,Notebook Basic,Eletrodomésticos,Apple
21910,Mesa Digitalizadora Ultra,Games,Logitech
21920,Webcam Ultra,Acessórios,Lenovo
21930,Headset Pro,Informática,Lenovo
21940,Notebook Ultra,Eletrodomésticos,Pichau
21950,Teclado Basic,Games,LG
21960,Notebook Gamer,Eletrônicos,Lenovo
21970,Headset Ultra,Games,Logitech
21980,Headset X,Eletrônicos,Sony
21990,Headset Pro,Games,Lenovo
22000,Cadeira Gamer Basic,Acessórios,Sony
22010,Gabinete X,Móveis,Sony
22020,Notebook Gamer,Informática,Sony
22030,Gabinete Pro,Acessórios,LG
22040,Teclado Gamer,Eletrônicos,LG
22050,Notebook V2,Eletrônicos,Pichau
22060,Cadeira Gamer Plus,Móveis,Sony
22070,Notebook Plus,Games,Samsung
22080,Mouse X,Eletrodomésticos,Pichau
22090,Cadeira Gamer Pro,Eletrônicos,Pichau
22100,Notebook Gamer,acessórios,Lenovo
22110,Mouse Gamer,Informática,Sony
22120,Mouse Basic,Móveis,Sony
22130,Monitor Pro,Acessórios,Asus
22140,Notebook Gamer,Acessórios,Pichau
22150,Mouse Pro,Informática,Sony
22160,Teclado X,acessórios,Asus
22170,Headset Ultra,Eletrônicos,Pichau
22180,Headset Basic,Móveis,Samsung
22190,Mesa Digitalizadora Plus,Games,HP
22200,Teclado Gamer,Informática,Logitech
22210,Webcam Pro,Móveis,Sony
22220,Headset Ultra,Informática,Dell
22230,Teclado Pro,Móveis,LG
22240,Cadeira Gamer Gamer,Eletrônicos,HP
22250,Monitor Ultra,Acessórios,Logitech
22260,Mouse Gamer,Eletrônicos,Sony
22270,Mouse V2,Acessórios,Sony
22280,Cadeira Gamer Pro,Móveis,Pichau
22290,Mouse Pro,Eletrônicos,Asus
22300,Teclado Basic,Games,Samsung
22310,Teclado Pro,Games,Logitech
22320,Cadeira Gamer Plus,Eletrodomésticos,HP
22330,Smartphone Gamer,Informática,Pichau
22340,Notebook Pro,Games,LG
22350,Mouse Plus,Eletrônicos,HP
22360,Teclado Gamer,Móveis,Asus
22370,Monitor Pro,Eletrônicos,Apple
22380,Cadeira Gamer Pro,Móveis,Asus
22390,Mouse Ultra,Móveis,Apple
22400,Gabinete Ultra,Eletrodomésticos,Lenovo
22410,Monitor Ultra,Informática,Lenovo
22420,Notebook Ultra,Eletrodomésticos,Sony
22430,Mouse Plus,Acessórios,Apple
22440,Webcam Pro,Acessórios,Dell
22450,Mesa Digitalizadora Basic,Móveis,Lenovo
22460,Notebook Ultra,Eletrônicos,Logitech
22470,Mesa Digitalizadora Basic,Acessórios,Lenovo
22480,Smartphone Ultra,Games,Sony
22490,Monitor Plus,Acessórios,Asus
22500,Smartphone Pro,Móveis,Sony
22510,Cadeira Gamer Pro,Acessórios,LG
22520,Mouse Gamer,Games,Lenovo
22530,Headset Basic,Móveis,Logitech
22540,Mouse Basic,Eletrônicos,LG
22550,Mouse Plus,Informática,LG
22560,Teclado Pro,Eletrônicos,Pichau
22570,Mesa Digitalizadora Pro,Games,Dell
22580,Mouse Plus,Eletrodomésticos,Pichau
22590,Webcam Pro,Eletrônicos,Dell
22600,Headset X,Informática,Apple
22610,Mesa Digitalizadora Basic,Móveis,Asus
22620,Webcam Ultra,Informática,Lenovo
22630,Headset Ultra,Informática,HP
22640,Headset Ultra,Eletrônicos,Dell
22650,Cadeira Gamer Ultra,Eletrodomésticos,Apple
22660,Mouse Ultra,Acessórios,Asus
22670,Teclado Basic,Móveis,Asus
22680,Webcam Basic,games,Asus
22690,Monitor Plus,Informática,HP
22700,Notebook Gamer,Games,Pichau
22710,Teclado Basic,Games,HP
22720,Mesa Digitalizadora Ultra,Games,Apple
22730,Mesa Digitalizadora Ultra,Informática,HP
22740,Monitor Pro,Eletrônicos,Samsung
22750,Monitor Pro,Acessórios,Pichau
22760,Mouse Pro,eletrônicos,
22770,Notebook Plus,Informática,Dell
22780,Mesa Digitalizadora Basic,Informática,Lenovo
22790,Smartphone Pro,Games,Lenovo
22800,Webcam X,Móveis,Dell
22810,Teclado Pro,Eletrodomésticos,HP
22820,Webcam Pro,Informática,Apple
22830,Teclado Plus,Games,Lenovo
22840,Webcam Ultra,Informatica,Dell
22850,Mesa Digitalizadora V2,Informática,HP
22860,Notebook Basic,Informática,Lenovo
22870,Monitor V2,Informática,Sony
22880,Monitor V2,Eletrônicos,HP
22890,Cadeira Gamer X,Acessórios,Sony
22900,Mouse Plus,Eletrodomésticos,Sony
22910,Mouse V2,Informática,LG
22920,Mesa Digitalizadora Pro,Informática,Pichau
22930,Gabinete Gamer,Informática,LG
22940,Headset Basic,Eletrodomésticos,HP
22950,Monitor V2,Games,Sony
22960,Gabinete Plus,Games,LG
22970,Mesa Digitalizadora Gamer,Eletrodomésticos,Samsung
22980,Cadeira Gamer Pro,Eletrodomésticos,Asus
22990,Cadeira Gamer Plus,Eletrônicos,Pichau
23000,Teclado Plus,Móveis,LG
23010,Smartphone Gamer,Eletrodomésticos,Apple
23020,Monitor Ultra,Games,Sony
23030,Cadeira Gamer Basic,Informática,Lenovo
23040,Cadeira Gamer Pro,Informática,Logitech
23050,Cadeira Gamer Plus,Eletrodomésticos,Logitech
23060,Headset Plus,Eletrônicos,Asus
23070,Monitor Ultra,Eletrônicos,Lenovo
23080,Notebook V2,Informática,Logitech
23090,Monitor Pro,Móveis,Apple
23100,Monitor Basic,Games,HP
23110,Headset Ultra,Móveis,Lenovo
23120,Webcam Ultra,Eletrodomésticos,Samsung
23130,Mouse V2,Games,LG
23140,Headset Basic,Acessórios,HP
23150,Webcam Pro,Informática,Sony
23160,Headset Pro,Eletrônicos,Asus
23170,Mesa Digitalizadora Basic,Games,Sony
23180,Gabinete X,Eletrônicos,Logitech
23190,Cadeira Gamer Basic,Eletrônicos,LG
23200,Notebook Gamer,Acessórios,Asus
23210,Gabinete Gamer,Acessórios,Asus
23220,Webcam Pro,Informática,Dell
23230,Mesa Digitalizadora Pro,Games,Dell
23240,Headset Pro,Informática,Samsung
23250,Teclado V2,Eletrônicos,Apple
23260,Cadeira Gamer Gamer,Games,Sony
23270,Notebook Basic,Eletrônicos,Sony
23280,Mesa Digitalizadora X,Eletrônicos,Apple
23290,Mouse Pro,Games,Apple
23300,Mouse X,Acessórios,Pichau
23310,Gabinete V2,Móveis,Apple
23320,Gabinete Gamer,Acessórios,Pichau
23330,Notebook V2,Games,HP
23340,Mesa Digitalizadora V2,Móveis,Apple
23350,Gabinete Pro,Acessórios,Samsung
23360,Webcam Plus,Eletrodomésticos,Dell
23370,Gabinete V2,Eletrodomésticos,Dell
23380,Mouse V2,Games,Dell
23390,Smartphone Gamer,Eletrodomésticos,Apple
23400,Webcam Ultra,Eletrodomésticos,Apple
23410,Teclado Pro,Acessorios,HP
23420,Notebook Gamer,Games,LG
23430,Webcam Plus,Eletrodomésticos,Apple
23440,Monitor Pro,Eletrônicos,Asus
23450,Cadeira Gamer V2,Games,Samsung
23460,Smartphone Basic,Games,Apple
23470,Teclado Ultra,Moveis,Dell
23480,Headset Gamer,Eletrônicos,Samsung
23490,Webcam V2,Informática,Logitech
23500,Smartphone Pro,Móveis,Sony
23510,Cadeira Gamer Pro,Móveis,Logitech
23520,Mesa Digitalizadora Gamer,Acessórios,Asus
23530,Cadeira Gamer Gamer,Games,Sony
23540,Notebook V2,Games,Samsung
23550,Mouse Plus,Móveis,Asus
23560,Cadeira Gamer Ultra,Games,Asus
23570,Gabinete Pro,Acessórios,HP
23580,Mouse V2,Acessórios,Lenovo
23590,Gabinete Ultra,Eletrodomésticos,Sony
23600,Gabinete V2,Eletrodomésticos,LG
23610,Gabinete Plus,Eletrônicos,Pichau
23620,Headset Pro,eletrônicos,
23630,Headset V2,Eletrodomésticos,Samsung
23640,Mouse Ultra,Acessórios,Dell
23650,Teclado Gamer,Eletrônicos,Logitech
23660,Gabinete Basic,Games,HP
23670,Teclado Ultra,Eletronicos,Pichau
23680,Mouse Basic,Acessórios,Apple
23690,Cadeira Gamer Gamer,Informática,HP
23700,Cadeira Gamer X,móveis,
23710,Headset Pro,Acessórios,LG
23720,Webcam X,Games,Asus
23730,Headset Pro,Informática,Logitech
23740,Webcam Ultra,Móveis,Asus
23750,Monitor Ultra,Games,Apple
23760,Smartphone X,Eletrodomésticos,Lenovo
23770,Teclado Gamer,Móveis,Logitech
23780,Headset Plus,Informática,Apple
23790,Webcam V2,Eletrônicos,Sony
23800,Notebook Pro,Informática,Sony
23810,Notebook Ultra,Acessórios,Apple
23820,Monitor X,Games,Asus
23830,Smartphone Gamer,Acessórios,Samsung
23840,Headset Ultra,Games,Apple
23850,Monitor Basic,Informática,Logitech
23860,Notebook Ultra,Informática,Samsung
23870,Teclado Ultra,Informatica,LG
23880,Cadeira Gamer Plus,Informática,Sony
23890,Headset X,Games,Samsung
23900,Mouse Basic,Eletronicos,Apple
23910,Smartphone X,Eletrônicos,Logitech
23920,Cadeira Gamer Plus,Eletrônicos,Asus
23930,Smartphone Pro,Moveis,Apple
23940,Teclado V2,Móveis,Pichau
23950,Monitor Basic,Games,Asus
23960,Headset Plus,Acessórios,Logitech
23970,Smartphone Pro,Informatica,Dell
23980,Smartphone Pro,Móveis,Logitech
23990,Mesa Digitalizadora X,Acessórios,Samsung
24000,Monitor Basic,Eletrodomésticos,Apple
24010,Teclado Gamer,Móveis,Lenovo
24020,Monitor X,Acessórios,Dell
24030,Gabinete X,Games,Dell
24040,Monitor Basic,Acessorios,Logitech
24050,Smartphone Basic,Eletrônicos,Asus
24060,Webcam Pro,Eletrônicos,Samsung
24070,Webcam Ultra,Eletrodomésticos,Apple
24080,Mesa Digitalizadora Plus,Games,Samsung
24090,Smartphone Plus,Informática,Dell
24100,Cadeira Gamer X,Games,Sony
24110,Smartphone Pro,Informática,HP
24120,Mouse Ultra,móveis,Asus
24130,Mesa Digitalizadora Ultra,Informática,LG
24140,Teclado X,Móveis,Samsung
24150,Cadeira Gamer Gamer,Eletrodomésticos,Pichau
24160,Teclado V2,Games,Sony
24170,Notebook X,Móveis,Dell
24180,Headset Basic,eletrônicos,
24190,Monitor Plus,Informática,Logitech
24200,Webcam Ultra,Informática,Lenovo
24210,Gabinete Ultra,Eletrônicos,Asus
24220,Mouse Ultra,Eletronicos,LG
24230,Teclado Basic,Informática,Sony
24240,Cadeira Gamer V2,Móveis,Apple
24250,Smartphone Pro,Acessórios,Logitech
24260,Headset Basic,Informática,HP
24270,Teclado Ultra,Eletrônicos,LG
24280,Gabinete Basic,Eletrodomésticos,Apple
24290,Monitor Ultra,Informática,Lenovo
24300,Smartphone Pro,Informática,Pichau
24310,Notebook Basic,Eletrônicos,Lenovo
24320,Headset Basic,Móveis,Logitech
24330,Gabinete V2,Acessórios,Pichau
24340,Cadeira Gamer Basic,Móveis,Sony
24350,Monitor Ultra,Eletrodomésticos,Dell
24360,Mesa Digitalizadora X,Eletrônicos,Pichau
24370,Teclado Basic,Eletrodomésticos,Dell
24380,Smartphone Pro,Eletrodomésticos,Sony
24390,Headset Plus,Informática,Apple
24400,Cadeira Gamer Pro,Eletrônicos,Pichau
24410,Teclado Gamer,Eletrodomésticos,Samsung
24420,Teclado V2,Acessórios,Logitech
24430,Teclado V2,Eletrodomésticos,Apple
24440,Mouse Gamer,Eletrodomésticos,Logitech
24450,Notebook Ultra,Informática,Apple
24460,Mesa Digitalizadora Plus,Eletrodomésticos,Dell
24470,Cadeira Gamer Plus,Eletrodomésticos,HP
24480,Teclado X,Eletrodomésticos,Lenovo
24490,Headset Ultra,Móveis,Logitech
24500,Mouse Basic,Eletrodomésticos,Lenovo
24510,Notebook Plus,Eletrodomésticos,LG
24520,Teclado Plus,Informática,Pichau
24530,Cadeira Gamer Ultra,Móveis,Pichau
24540,Notebook Plus,Games,Lenovo
24550,Monitor X,Acessórios,Dell
24560,Gabinete Gamer,Eletrônicos,Sony
24570,Headset Pro,Móveis,HP
24580,Mesa Digitalizadora Plus,Eletrônicos,Dell
24590,Webcam X,Eletrodomésticos,Logitech
24600,Webcam Plus,Informática,Apple
24610,Headset V2,acessórios,
24620,Gabinete V2,Games,Samsung
24630,Teclado Plus,eletrodomésticos,
24640,Teclado V2,Games,Apple
24650,Mouse Ultra,Informática,Samsung
24660,Monitor Pro,Informática,HP
24670,Mouse Plus,Eletrodomésticos,Samsung
